tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
804,1/3/2015 14:02,1/3/2015 14:15,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,107,Ames St at Main St,42.3625,-71.08822,707,Subscriber,1986,1
1150,1/3/2015 14:02,1/3/2015 14:22,107,Ames St at Main St,42.3625,-71.08822,32,Landmark Centre,42.343912,-71.102221,1005,Subscriber,1986,1
629,1/3/2015 14:02,1/3/2015 14:13,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,1006,Subscriber,1990,1
960,1/3/2015 14:05,1/3/2015 14:21,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,36,Boston Public Library - 700 Boylston St.,42.349673,-71.077303,971,Customer,1986,1
656,1/3/2015 14:06,1/3/2015 14:17,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,886,Customer,1963,1
1637,1/3/2015 14:09,1/3/2015 14:36,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,145,Rindge Avenue - O'Neill Library,42.392766,-71.129042,754,Subscriber,1962,1
1317,1/3/2015 14:12,1/3/2015 14:34,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,107,Ames St at Main St,42.3625,-71.08822,869,Customer,1978,2
483,1/3/2015 14:13,1/3/2015 14:21,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,1072,Customer,1988,1
1111,1/3/2015 14:16,1/3/2015 14:35,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36919032,-71.11714125,107,Ames St at Main St,42.3625,-71.08822,653,Customer,1991,1
349,1/3/2015 14:18,1/3/2015 14:24,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,750,Subscriber,1976,1
320,1/3/2015 14:19,1/3/2015 14:24,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,956,Subscriber,1983,1
315,1/3/2015 14:19,1/3/2015 14:24,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,861,Subscriber,1985,2
478,1/3/2015 14:19,1/3/2015 14:27,107,Ames St at Main St,42.3625,-71.08822,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,707,Subscriber,1987,1
423,1/3/2015 14:22,1/3/2015 14:30,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,1006,Subscriber,1990,1
208,1/3/2015 14:29,1/3/2015 14:33,118,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516,142,Alewife Station at Russell Field,42.396105,-71.139459,857,Customer,1981,1
497,1/3/2015 14:33,1/3/2015 14:41,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,682,Subscriber,1986,1
1476,1/3/2015 14:34,1/3/2015 14:59,142,Alewife Station at Russell Field,42.396105,-71.139459,142,Alewife Station at Russell Field,42.396105,-71.139459,857,Customer,1981,1
928,1/3/2015 14:35,1/3/2015 14:51,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,115,Porter Square Station,42.387995,-71.119084,1006,Subscriber,1978,2
415,1/3/2015 14:48,1/3/2015 14:55,107,Ames St at Main St,42.3625,-71.08822,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,653,Customer,1978,2
444,1/3/2015 14:58,1/3/2015 15:06,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,1289,Subscriber,1987,1
218,1/3/2015 15:01,1/3/2015 15:05,142,Alewife Station at Russell Field,42.396105,-71.139459,118,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516,857,Customer,1981,1
1246,1/3/2015 15:10,1/3/2015 15:31,115,Porter Square Station,42.387995,-71.119084,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,799,Customer,1969,1
467,1/3/2015 15:15,1/3/2015 15:22,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,115,Porter Square Station,42.387995,-71.119084,642,Subscriber,1973,1
216,1/3/2015 15:26,1/3/2015 15:30,115,Porter Square Station,42.387995,-71.119084,140,Danehy Park,42.388966,-71.132788,742,Subscriber,1989,1
250,1/3/2015 15:34,1/3/2015 15:38,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,107,Ames St at Main St,42.3625,-71.08822,737,Subscriber,1985,1
241,1/3/2015 15:43,1/3/2015 15:47,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,740,Subscriber,1985,1
584,1/3/2015 15:47,1/3/2015 15:57,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,107,Ames St at Main St,42.3625,-71.08822,1289,Subscriber,1987,1
376,1/3/2015 15:47,1/3/2015 15:54,70,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,868,Subscriber,1985,1
1943,1/3/2015 15:49,1/3/2015 16:21,115,Porter Square Station,42.387995,-71.119084,118,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516,1313,Subscriber,\N,0
378,1/3/2015 15:51,1/3/2015 15:57,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,107,Ames St at Main St,42.3625,-71.08822,1089,Customer,1978,2
344,1/3/2015 15:52,1/3/2015 15:57,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,784,Customer,1988,2
209,1/3/2015 15:53,1/3/2015 15:56,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,1276,Customer,1992,2
1421,1/3/2015 16:00,1/3/2015 16:24,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,739,Customer,1969,1
4425,1/3/2015 16:03,1/3/2015 17:17,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,781,Subscriber,\N,0
178,1/3/2015 16:02,1/3/2015 16:05,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,1276,Customer,1992,2
506,1/3/2015 16:05,1/3/2015 16:14,118,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516,115,Porter Square Station,42.387995,-71.119084,857,Subscriber,1964,1
2040,1/3/2015 16:07,1/3/2015 16:41,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,1092,Subscriber,1991,1
451,1/3/2015 16:08,1/3/2015 16:15,107,Ames St at Main St,42.3625,-71.08822,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,1089,Customer,1978,1
552,1/3/2015 16:19,1/3/2015 16:29,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,863,Customer,1980,2
246,1/3/2015 16:26,1/3/2015 16:30,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,1111,Customer,1985,2
789,1/3/2015 16:31,1/3/2015 16:44,115,Porter Square Station,42.387995,-71.119084,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,642,Subscriber,1973,1
278,1/3/2015 16:36,1/3/2015 16:40,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,806,Subscriber,1987,1
529,1/3/2015 16:51,1/3/2015 17:00,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,107,Ames St at Main St,42.3625,-71.08822,1089,Customer,1978,1
535,1/3/2015 17:04,1/3/2015 17:13,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,651,Customer,1971,1
488,1/3/2015 17:05,1/3/2015 17:13,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,1306,Subscriber,1972,2
371,1/3/2015 17:07,1/3/2015 17:13,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,761,Customer,1962,2
958,1/3/2015 17:15,1/3/2015 17:31,118,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,1313,Subscriber,1991,2
849,1/3/2015 17:18,1/3/2015 17:32,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,672,Customer,1985,1
282,1/3/2015 17:43,1/3/2015 17:47,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,645,Subscriber,1982,1
286,1/3/2015 18:05,1/3/2015 18:09,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,1276,Customer,1983,1
990,1/3/2015 18:49,1/3/2015 19:06,141,Kendall Street,42.36356016,-71.08216792,21,Prudential Center / Belvidere,42.345959,-71.082578,1267,Subscriber,1984,1
840,1/3/2015 19:04,1/3/2015 19:18,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,702,Subscriber,1989,1
392,1/3/2015 19:21,1/3/2015 19:27,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,761,Customer,1962,2
323,1/3/2015 19:34,1/3/2015 19:40,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,780,Customer,1986,1
468,1/3/2015 19:37,1/3/2015 19:44,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,1079,Subscriber,1991,1
282,1/3/2015 19:40,1/3/2015 19:44,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,761,Customer,1962,2
600,1/3/2015 19:41,1/3/2015 19:51,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,107,Ames St at Main St,42.3625,-71.08822,682,Subscriber,1986,1
355,1/3/2015 20:03,1/3/2015 20:09,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,781,Customer,1947,1
509,1/3/2015 20:05,1/3/2015 20:14,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,149,Harvard University Transportation Services - 175 North Harvard St,42.363796,-71.129164,1022,Subscriber,1985,1
692,1/3/2015 20:16,1/3/2015 20:27,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,107,Ames St at Main St,42.3625,-71.08822,702,Subscriber,1991,1
1539,1/4/2015 0:35,1/4/2015 1:01,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,118,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516,779,Subscriber,1964,1
255,1/4/2015 7:25,1/4/2015 7:29,107,Ames St at Main St,42.3625,-71.08822,117,Binney St / Sixth St,42.366095,-71.086388,1060,Subscriber,1976,1
430,1/4/2015 8:56,1/4/2015 9:03,143,EF - North Point Park,42.369885,-71.069957,107,Ames St at Main St,42.3625,-71.08822,876,Customer,1987,1
639,1/4/2015 8:56,1/4/2015 9:07,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,21,Prudential Center / Belvidere,42.345959,-71.082578,1118,Subscriber,\N,0
400,1/4/2015 9:03,1/4/2015 9:09,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,107,Ames St at Main St,42.3625,-71.08822,956,Subscriber,1987,1
2344,1/4/2015 9:47,1/4/2015 10:26,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,141,Kendall Street,42.36356016,-71.08216792,1085,Subscriber,1984,1
437,1/4/2015 10:25,1/4/2015 10:32,107,Ames St at Main St,42.3625,-71.08822,143,EF - North Point Park,42.369885,-71.069957,876,Customer,1987,1
530,1/4/2015 10:54,1/4/2015 11:03,107,Ames St at Main St,42.3625,-71.08822,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,956,Subscriber,1989,2
519,1/4/2015 11:14,1/4/2015 11:22,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,1072,Customer,1988,1
583,1/4/2015 11:15,1/4/2015 11:25,117,Binney St / Sixth St,42.366095,-71.086388,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,897,Subscriber,1984,1
585,1/4/2015 11:15,1/4/2015 11:25,117,Binney St / Sixth St,42.366095,-71.086388,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,797,Subscriber,1982,2
232,1/4/2015 11:23,1/4/2015 11:27,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,115,Porter Square Station,42.387995,-71.119084,1110,Customer,1991,1
383,1/4/2015 11:40,1/4/2015 11:46,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,761,Customer,1962,2
371,1/4/2015 11:42,1/4/2015 11:48,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,1108,Customer,1991,1
308,1/4/2015 11:48,1/4/2015 11:53,115,Porter Square Station,42.387995,-71.119084,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,1110,Customer,1991,1
332,1/4/2015 12:30,1/4/2015 12:35,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,740,Subscriber,1980,2
697,1/4/2015 12:35,1/4/2015 12:46,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,1092,Customer,1946,1
889,1/4/2015 12:41,1/4/2015 12:56,143,EF - North Point Park,42.369885,-71.069957,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,732,Subscriber,1967,1
412,1/4/2015 12:50,1/4/2015 12:57,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,1108,Subscriber,1991,2
344,1/4/2015 12:51,1/4/2015 12:57,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,740,Subscriber,1980,2
637,1/4/2015 13:09,1/4/2015 13:20,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,648,Subscriber,1988,2
478,1/4/2015 13:12,1/4/2015 13:20,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,1092,Customer,1946,1
356,1/4/2015 13:18,1/4/2015 13:24,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,740,Subscriber,1980,2
143,1/4/2015 13:23,1/4/2015 13:25,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,956,Subscriber,1972,1
457,1/4/2015 13:24,1/4/2015 13:32,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,672,Subscriber,1991,1
153,1/4/2015 13:30,1/4/2015 13:33,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,956,Subscriber,1972,1
1217,1/4/2015 13:32,1/4/2015 13:52,115,Porter Square Station,42.387995,-71.119084,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,1277,Subscriber,1987,1
618,1/4/2015 13:32,1/4/2015 13:43,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,107,Ames St at Main St,42.3625,-71.08822,1092,Customer,1946,1
208,1/4/2015 13:33,1/4/2015 13:36,117,Binney St / Sixth St,42.366095,-71.086388,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,1060,Customer,1978,1
459,1/4/2015 13:34,1/4/2015 13:42,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,740,Subscriber,1980,2
600,1/4/2015 13:45,1/4/2015 13:55,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,1301,Subscriber,1996,2
1112,1/4/2015 13:51,1/4/2015 14:10,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,1292,Subscriber,\N,0
408,1/4/2015 13:52,1/4/2015 13:58,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,1287,Subscriber,1983,1
768,1/4/2015 14:01,1/4/2015 14:14,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,750,Customer,1978,2
777,1/4/2015 14:25,1/4/2015 14:38,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,746,Subscriber,1980,2
580,1/4/2015 14:29,1/4/2015 14:38,115,Porter Square Station,42.387995,-71.119084,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,673,Subscriber,1991,1
311,1/4/2015 14:36,1/4/2015 14:41,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,761,Customer,1962,2
368,1/4/2015 14:39,1/4/2015 14:45,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,734,Subscriber,1992,1
500,1/4/2015 14:39,1/4/2015 14:47,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,107,Ames St at Main St,42.3625,-71.08822,861,Subscriber,1987,1
835,1/4/2015 14:39,1/4/2015 14:53,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1301,Subscriber,1996,2
398,1/4/2015 14:40,1/4/2015 14:47,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,672,Subscriber,1983,1
167,1/4/2015 14:58,1/4/2015 15:00,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,117,Binney St / Sixth St,42.366095,-71.086388,1060,Customer,1978,1
912,1/4/2015 15:03,1/4/2015 15:18,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,956,Subscriber,1984,2
590,1/4/2015 15:05,1/4/2015 15:15,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,668,Subscriber,\N,0
354,1/4/2015 15:08,1/4/2015 15:14,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,1301,Customer,1989,1
357,1/4/2015 15:14,1/4/2015 15:20,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,897,Customer,1978,1
237,1/4/2015 15:26,1/4/2015 15:30,118,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516,142,Alewife Station at Russell Field,42.396105,-71.139459,671,Customer,1981,1
